,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0221,0.082,0.269,0.788,-0.14,0.184
mkt-rf,0.9972,0.013,75.887,0.0,0.971,1.023
FX Factor,-0.0008,0.003,-0.248,0.804,-0.007,0.006
