,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0193,0.058,-0.331,0.741,-0.134,0.096
mkt-rf,1.0044,0.009,107.806,0.0,0.986,1.023
FX Factor,0.0008,0.002,0.366,0.715,-0.004,0.005
