,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0932,0.128,-0.727,0.468,-0.346,0.159
mkt-rf,1.0041,0.02,49.013,0.0,0.964,1.044
FX Factor,0.0033,0.005,0.642,0.521,-0.007,0.013
