,Date,Individual Return,Weighted Return,FX Factor,risk-free,mkt-rf,risk premium,const,[mkt-rf],FX factor
1,2019-01-03,-0.0327103005318544,-0.006459998370716091,30.905,0.842,-0.8484599983707161,-0.8747103005318544,-0.05834515538247176,0.9860112279866753,0.001543351154606326
2,2019-01-04,-0.014492690458868134,-0.011578728833594454,30.787,0.85,-0.8615787288335944,-0.8644926904588681,-0.05834515538247176,0.9860112279866753,0.001543351154606326
3,2019-01-07,0.014705817317190843,0.02214653053959892,30.805,0.87,-0.8478534694604011,-0.8552941826828091,-0.05834515538247176,0.9860112279866753,0.001543351154606326
4,2019-01-08,0.0,-0.002784083486050082,30.838,0.88,-0.8827840834860501,-0.88,-0.05834515538247176,0.9860112279866753,0.001543351154606326
5,2019-01-09,0.09661837560482077,0.018268222016136537,30.783,0.88,-0.8617317779838635,-0.7833816243951792,-0.05834515538247176,0.9860112279866753,0.001543351154606326
6,2019-01-10,-0.008810564951078141,-0.001809260683056535,30.787,0.88,-0.8818092606830565,-0.8888105649510781,-0.05834515538247176,0.9860112279866753,0.001543351154606326
7,2019-01-11,-0.022222155912418343,0.003982223404551455,30.796,0.88,-0.8760177765954485,-0.9022221559124184,-0.05834515538247176,0.9860112279866753,0.001543351154606326
8,2019-01-14,0.0,-0.00524424268028445,30.835,0.86,-0.8652442426802844,-0.86,-0.05834515538247176,0.9860112279866753,0.001543351154606326
9,2019-01-15,0.004545402526855469,0.010076029926718189,30.826,0.875,-0.8649239700732818,-0.8704545974731446,-0.05834515538247176,0.9860112279866753,0.001543351154606326
10,2019-01-16,-0.009049765593745318,-0.004306577230133057,30.797,0.875,-0.8793065772301331,-0.8840497655937454,-0.05834515538247176,0.9860112279866753,0.001543351154606326
11,2019-01-17,0.022831077350593695,0.0025953824816034032,30.824,0.875,-0.8724046175183966,-0.8521689226494064,-0.05834515538247176,0.9860112279866753,0.001543351154606326
12,2019-01-18,-0.013392891430733739,0.004791956177568224,30.864,0.875,-0.8702080438224318,-0.8883928914307337,-0.05834515538247176,0.9860112279866753,0.001543351154606326
