,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0062,0.18,0.034,0.973,-0.349,0.362
mkt-rf,0.9747,0.016,61.632,0.0,0.944,1.006
FX Factor,-0.0006,0.006,-0.101,0.92,-0.013,0.012
