,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1482,0.135,-1.102,0.272,-0.413,0.117
mkt-rf,1.0414,0.032,32.53,0.0,0.978,1.104
FX Factor,0.0056,0.005,1.132,0.259,-0.004,0.015
