,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1076,0.079,-1.362,0.175,-0.263,0.048
mkt-rf,0.9843,0.013,76.236,0.0,0.959,1.01
FX Factor,0.0031,0.003,1.226,0.221,-0.002,0.008
