,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0407,0.071,0.573,0.567,-0.099,0.181
mkt-rf,0.9744,0.017,57.688,0.0,0.941,1.008
FX Factor,-0.0018,0.003,-0.679,0.498,-0.007,0.003
