,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0024,0.071,-0.033,0.973,-0.143,0.138
mkt-rf,1.0,0.011,87.712,0.0,0.978,1.022
FX Factor,8.347e-05,0.003,0.03,0.976,-0.005,0.006
