,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0455,0.042,1.086,0.278,-0.037,0.128
mkt-rf,0.9932,0.007,148.547,0.0,0.98,1.006
FX Factor,-0.0018,0.002,-1.089,0.277,-0.005,0.001
