,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0518,0.053,0.987,0.325,-0.052,0.155
mkt-rf,1.0135,0.009,118.078,0.0,0.997,1.03
FX Factor,-0.0013,0.002,-0.787,0.432,-0.005,0.002
