,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0194,0.078,-0.247,0.805,-0.173,0.135
mkt-rf,1.0028,0.013,80.201,0.0,0.978,1.027
FX Factor,0.0008,0.003,0.255,0.799,-0.005,0.007
