,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0994,0.171,-0.582,0.561,-0.436,0.237
mkt-rf,0.9811,0.041,24.123,0.0,0.901,1.061
FX Factor,0.003,0.006,0.483,0.63,-0.009,0.015
