,coef,std err,t,P>|t|,[0.025,0.975]
const,0.2547,0.154,1.654,0.099,-0.049,0.558
mkt-rf,1.0148,0.025,40.327,0.0,0.965,1.064
FX Factor,-0.0079,0.005,-1.58,0.116,-0.018,0.002
