,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.3282,0.136,-2.407,0.017,-0.597,-0.06
mkt-rf,1.0841,0.032,33.417,0.0,1.02,1.148
FX Factor,0.0124,0.005,2.455,0.015,0.002,0.022
