,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0042,0.083,-0.051,0.96,-0.169,0.16
mkt-rf,0.9925,0.02,50.002,0.0,0.953,1.032
FX Factor,3.003e-05,0.003,0.01,0.992,-0.006,0.006
