,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1822,0.158,1.151,0.251,-0.13,0.494
mkt-rf,0.9861,0.025,38.999,0.0,0.936,1.036
FX Factor,-0.0065,0.006,-1.042,0.298,-0.019,0.006
