,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.2415,0.13,-1.86,0.064,-0.497,0.014
mkt-rf,0.9052,0.033,27.657,0.0,0.841,0.97
FX Factor,0.0075,0.005,1.659,0.098,-0.001,0.016
