,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1085,0.177,0.611,0.542,-0.241,0.458
mkt-rf,0.9815,0.024,40.996,0.0,0.934,1.029
FX Factor,-0.004,0.006,-0.64,0.523,-0.016,0.008
