,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.5577,0.348,-1.604,0.11,-1.243,0.127
mkt-rf,0.9932,0.03,32.596,0.0,0.933,1.053
FX Factor,0.02,0.012,1.628,0.105,-0.004,0.044
