,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0432,0.071,-0.609,0.543,-0.183,0.097
mkt-rf,1.0089,0.011,88.851,0.0,0.987,1.031
FX Factor,0.0018,0.003,0.633,0.528,-0.004,0.007
