,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0448,0.056,-0.796,0.427,-0.156,0.066
mkt-rf,1.005,0.009,111.658,0.0,0.987,1.023
FX Factor,0.0017,0.002,0.785,0.433,-0.003,0.006
