,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0649,0.083,0.777,0.438,-0.1,0.229
mkt-rf,0.9863,0.014,72.305,0.0,0.959,1.013
FX Factor,-0.0024,0.003,-0.903,0.367,-0.008,0.003
