,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0103,0.077,0.133,0.894,-0.141,0.162
mkt-rf,1.0079,0.018,55.121,0.0,0.972,1.044
FX Factor,-0.0002,0.003,-0.066,0.948,-0.006,0.005
