,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1458,0.123,-1.182,0.239,-0.389,0.097
mkt-rf,0.977,0.011,90.325,0.0,0.956,0.998
FX Factor,0.0049,0.004,1.119,0.264,-0.004,0.013
