,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0005,0.051,-0.01,0.992,-0.101,0.1
mkt-rf,0.9995,0.008,122.049,0.0,0.983,1.016
FX Factor,4.576e-07,0.002,0.0,1.0,-0.004,0.004
