,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1525,0.345,-0.443,0.659,-0.831,0.526
mkt-rf,0.9405,0.03,31.142,0.0,0.881,1.0
FX Factor,0.0045,0.012,0.369,0.712,-0.019,0.028
