,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0614,0.138,-0.446,0.656,-0.333,0.21
mkt-rf,0.9944,0.022,44.2,0.0,0.95,1.039
FX Factor,0.0019,0.004,0.418,0.676,-0.007,0.011
