,coef,std err,t,P>|t|,[0.025,0.975]
const,0.041,0.081,0.509,0.611,-0.118,0.2
mkt-rf,0.9963,0.013,75.585,0.0,0.97,1.022
FX Factor,-0.0014,0.003,-0.547,0.585,-0.007,0.004
