,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0985,0.242,-0.408,0.684,-0.574,0.377
mkt-rf,0.9904,0.021,46.78,0.0,0.949,1.032
FX Factor,0.0034,0.009,0.395,0.693,-0.013,0.02
