,coef,std err,t,P>|t|,[0.025,0.975]
const,0.019,0.044,0.435,0.664,-0.067,0.105
mkt-rf,0.9979,0.007,143.319,0.0,0.984,1.012
FX Factor,-0.0007,0.002,-0.42,0.675,-0.004,0.003
