,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.3758,0.231,-1.629,0.105,-0.83,0.079
mkt-rf,0.9959,0.02,49.253,0.0,0.956,1.036
FX Factor,0.0134,0.008,1.645,0.101,-0.003,0.029
