,coef,std err,t,P>|t|,[0.025,0.975]
const,0.3317,0.15,2.212,0.028,0.036,0.627
mkt-rf,1.028,0.025,41.932,0.0,0.98,1.076
FX Factor,-0.0101,0.005,-2.082,0.038,-0.02,-0.001
