,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0278,0.056,0.498,0.619,-0.082,0.138
mkt-rf,0.9992,0.009,109.556,0.0,0.981,1.017
FX Factor,-0.001,0.002,-0.528,0.598,-0.004,0.003
