,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0625,0.121,-0.515,0.607,-0.301,0.176
mkt-rf,1.0089,0.029,34.998,0.0,0.952,1.066
FX Factor,0.0023,0.004,0.508,0.612,-0.007,0.011
