,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0035,0.077,-0.046,0.964,-0.155,0.148
mkt-rf,0.9997,0.012,81.444,0.0,0.976,1.024
FX Factor,0.0001,0.003,0.047,0.963,-0.006,0.006
