,coef,std err,t,P>|t|,[0.025,0.975]
const,0.2344,0.211,1.11,0.268,-0.181,0.65
mkt-rf,1.0014,0.018,54.142,0.0,0.965,1.038
FX Factor,-0.0084,0.007,-1.121,0.263,-0.023,0.006
