,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0146,0.092,0.158,0.875,-0.167,0.197
mkt-rf,0.9945,0.015,67.376,0.0,0.965,1.024
FX Factor,-0.0007,0.004,-0.2,0.842,-0.008,0.006
