,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0222,0.083,0.266,0.791,-0.142,0.187
mkt-rf,1.0048,0.014,73.683,0.0,0.978,1.032
FX Factor,-0.0006,0.003,-0.24,0.81,-0.006,0.005
