,coef,std err,t,P>|t|,[0.025,0.975]
const,0.038,0.14,0.27,0.787,-0.239,0.314
mkt-rf,1.003,0.033,30.036,0.0,0.937,1.069
FX Factor,-0.0012,0.005,-0.237,0.813,-0.011,0.009
