,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0666,0.11,-0.607,0.544,-0.283,0.149
mkt-rf,0.9865,0.01,102.694,0.0,0.968,1.005
FX Factor,0.0021,0.004,0.551,0.582,-0.005,0.01
