,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0719,0.092,-0.781,0.436,-0.253,0.11
mkt-rf,1.0092,0.015,67.041,0.0,0.98,1.039
FX Factor,0.0026,0.003,0.873,0.383,-0.003,0.008
