,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0366,0.261,-0.141,0.888,-0.55,0.477
mkt-rf,1.0133,0.023,44.374,0.0,0.968,1.058
FX Factor,0.0016,0.009,0.171,0.864,-0.017,0.02
