,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0856,0.081,1.062,0.289,-0.073,0.244
mkt-rf,1.0258,0.013,77.881,0.0,1.0,1.052
FX Factor,-0.0022,0.003,-0.843,0.4,-0.007,0.003
