,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0641,0.051,-1.253,0.211,-0.165,0.037
mkt-rf,0.9864,0.008,117.935,0.0,0.97,1.003
FX Factor,0.0017,0.002,1.051,0.294,-0.002,0.005
