,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1761,0.293,0.6,0.549,-0.402,0.754
mkt-rf,1.0029,0.026,39.0,0.0,0.952,1.054
FX Factor,-0.0062,0.01,-0.602,0.548,-0.027,0.014
