,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0318,0.084,-0.379,0.705,-0.197,0.133
mkt-rf,1.0017,0.013,74.895,0.0,0.975,1.028
FX Factor,0.0011,0.003,0.343,0.732,-0.005,0.008
