,coef,std err,t,P>|t|,[0.025,0.975]
const,0.2025,0.169,1.2,0.231,-0.13,0.535
mkt-rf,1.0269,0.015,69.445,0.0,0.998,1.056
FX Factor,-0.0068,0.006,-1.148,0.252,-0.019,0.005
