,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0188,0.067,-0.281,0.779,-0.15,0.113
mkt-rf,1.0004,0.011,93.854,0.0,0.979,1.021
FX Factor,0.0007,0.003,0.252,0.801,-0.005,0.006
