,coef,std err,t,P>|t|,[0.025,0.975]
const,0.116,0.122,0.954,0.341,-0.124,0.356
mkt-rf,0.9939,0.02,49.993,0.0,0.955,1.033
FX Factor,-0.0039,0.004,-0.987,0.325,-0.012,0.004
