,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.4252,0.2,-2.126,0.035,-0.819,-0.031
mkt-rf,0.9588,0.018,54.712,0.0,0.924,0.993
FX Factor,0.0146,0.007,2.064,0.04,0.001,0.028
