,coef,std err,t,P>|t|,[0.025,0.975]
const,0.2147,0.105,2.043,0.042,0.008,0.422
mkt-rf,0.9444,0.025,37.781,0.0,0.895,0.994
FX Factor,-0.0081,0.004,-2.091,0.038,-0.016,-0.0
