,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1347,0.061,-2.192,0.029,-0.256,-0.014
mkt-rf,1.0223,0.01,104.101,0.0,1.003,1.042
FX Factor,0.0054,0.002,2.219,0.027,0.001,0.01
