,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0809,0.324,0.249,0.803,-0.558,0.72
mkt-rf,0.9985,0.028,35.129,0.0,0.943,1.055
FX Factor,-0.0029,0.011,-0.254,0.8,-0.025,0.02
