,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0479,0.074,0.647,0.518,-0.098,0.194
mkt-rf,0.9896,0.012,81.772,0.0,0.966,1.013
FX Factor,-0.0018,0.002,-0.772,0.441,-0.007,0.003
