,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1691,0.134,-1.266,0.207,-0.432,0.094
mkt-rf,0.988,0.012,84.404,0.0,0.965,1.011
FX Factor,0.0058,0.005,1.24,0.216,-0.003,0.015
