,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0237,0.05,0.479,0.633,-0.074,0.121
mkt-rf,0.9789,0.012,83.055,0.0,0.956,1.002
FX Factor,-0.0011,0.002,-0.622,0.535,-0.005,0.002
