,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0223,0.048,0.461,0.645,-0.073,0.118
mkt-rf,1.0024,0.008,129.557,0.0,0.987,1.018
FX Factor,-0.0006,0.002,-0.315,0.753,-0.004,0.003
