,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0675,0.043,-1.577,0.116,-0.152,0.017
mkt-rf,0.9929,0.007,141.996,0.0,0.979,1.007
FX Factor,0.002,0.001,1.461,0.145,-0.001,0.005
