,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1709,0.066,2.606,0.01,0.042,0.3
mkt-rf,0.9526,0.016,61.07,0.0,0.922,0.983
FX Factor,-0.0065,0.002,-2.677,0.008,-0.011,-0.002
