,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0442,0.162,0.274,0.785,-0.274,0.363
mkt-rf,0.9883,0.014,69.759,0.0,0.96,1.016
FX Factor,-0.0018,0.006,-0.31,0.757,-0.013,0.009
