,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0604,0.052,-1.164,0.246,-0.163,0.042
mkt-rf,0.9984,0.008,117.77,0.0,0.982,1.015
FX Factor,0.0019,0.002,1.132,0.259,-0.001,0.005
