,coef,std err,t,P>|t|,[0.025,0.975]
const,0.02,0.057,0.35,0.727,-0.093,0.133
mkt-rf,0.9979,0.009,109.032,0.0,0.98,1.016
FX Factor,-0.0007,0.002,-0.324,0.746,-0.005,0.004
