,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.3561,0.384,-0.928,0.355,-1.113,0.4
mkt-rf,0.9907,0.034,29.441,0.0,0.924,1.057
FX Factor,0.0126,0.014,0.933,0.352,-0.014,0.039
